"";"Cod_setor";"Situacao_setor";"V062";"V063";"V064";"V065";"V066";"V067";"V068";"V081";"V082";"V083";"V084";"V085";"V086";"V087";"qtdM"
"2505";230440070140591;1;"64";"35";"14";"5";"0";"0";"20";27;13;7;3;1;0;25;76
"2506";230440070140592;1;"39";"40";"36";"22";"5";"3";"28";12;17;6;7;0;4;11;57
"2507";230440070140593;1;"34";"34";"34";"23";"16";"5";"21";16;36;25;23;8;9;31;148
"2508";230440070140594;1;"8";"20";"18";"9";"7";"2";"3";25;22;10;9;6;10;8;90
"2509";230440070140595;1;"10";"16";"13";"7";"4";"4";"9";11;16;11;11;5;4;6;64
"2510";230440070140596;1;"18";"32";"34";"14";"4";"2";"6";19;24;15;3;1;6;5;73
"2511";230440070140597;1;"17";"21";"27";"19";"7";"0";"7";14;15;13;9;3;1;10;65
"2512";230440070140598;1;"22";"29";"25";"19";"7";"0";"16";30;46;39;21;11;6;6;159
"2513";230440070140599;1;"35";"46";"46";"35";"16";"17";"16";27;24;27;11;8;2;11;110
"2514";230440070140600;1;"45";"51";"40";"18";"2";"2";"13";20;19;12;0;0;0;3;54
"2515";230440070140601;1;"34";"46";"35";"8";"1";"3";"8";12;21;10;7;2;0;8;60
"2516";230440070140602;1;"15";"19";"28";"17";"3";"0";"3";16;20;9;5;1;2;5;58
"2517";230440070140603;1;"33";"39";"22";"3";"1";"0";"23";34;23;12;7;1;0;17;94
"2518";230440070140604;1;"23";"50";"54";"22";"8";"8";"14";78;51;29;15;11;14;13;211
"2519";230440070140605;1;"33";"54";"38";"13";"16";"8";"32";44;33;25;12;4;3;17;138
"2520";230440070140606;1;"54";"80";"52";"22";"8";"4";"12";21;24;7;7;1;2;18;80
"2521";230440070140607;1;"32";"39";"19";"2";"0";"0";"12";14;20;11;3;0;2;12;62
"2522";230440070140608;1;"12";"14";"7";"4";"1";"1";"4";21;33;20;10;3;1;10;98
"2523";230440070140609;1;"28";"26";"37";"13";"7";"8";"12";17;20;14;10;3;2;7;73
"2524";230440070140610;1;"27";"27";"26";"17";"8";"3";"10";14;19;17;7;4;7;5;73
"2525";230440070140611;1;"14";"10";"12";"5";"1";"1";"9";15;22;30;20;8;7;9;111
"2526";230440070140612;1;"21";"19";"23";"6";"5";"7";"6";17;29;28;14;6;6;8;108
"2527";230440070140613;1;"15";"25";"19";"5";"4";"10";"16";24;38;31;15;14;8;9;139
"2528";230440070140614;1;"16";"33";"25";"19";"12";"8";"19";19;30;17;10;5;8;8;97
"2529";230440070140615;1;"18";"23";"25";"6";"4";"4";"14";16;24;17;7;8;10;5;87
"2530";230440070140616;1;"9";"12";"15";"8";"7";"6";"6";10;9;11;8;7;14;3;62
"2531";230440070140617;1;"21";"31";"30";"20";"8";"13";"6";16;18;24;15;8;19;4;104
"2532";230440070140618;1;"27";"44";"49";"22";"4";"2";"3";16;14;13;11;3;1;12;70
"2533";230440070140619;1;"11";"11";"13";"5";"3";"2";"4";6;5;4;2;2;2;7;28
"2534";230440070140620;1;"11";"40";"25";"19";"7";"6";"8";27;39;29;20;9;7;3;134
"2535";230440070140621;1;"32";"45";"33";"18";"7";"7";"13";17;28;27;20;11;6;4;113
"2536";230440070140622;1;"6";"10";"8";"8";"8";"3";"7";7;6;7;9;5;7;2;43
"2537";230440070140623;1;"23";"36";"31";"14";"3";"7";"14";31;19;19;12;6;5;11;103
"2538";230440070140624;1;"18";"31";"39";"8";"7";"2";"4";19;16;16;10;7;4;9;81
"2539";230440070140625;1;"11";"27";"37";"13";"5";"6";"12";15;18;18;10;4;2;5;72
"2540";230440070140626;1;"10";"14";"21";"17";"2";"2";"3";13;15;9;8;6;3;6;60
"2541";230440070140627;1;"7";"14";"19";"9";"3";"4";"8";21;24;27;25;4;12;10;123
"2542";230440070140628;1;"21";"40";"37";"23";"5";"13";"16";23;22;25;12;7;6;11;106
"2543";230440070140629;1;"57";"54";"35";"9";"3";"6";"19";38;25;20;18;2;7;13;123
"2544";230440070140630;1;"41";"72";"51";"33";"9";"15";"14";22;13;10;11;5;4;13;78
"2545";230440070140631;1;"26";"42";"29";"18";"9";"14";"8";12;22;14;12;7;2;4;73
"2546";230440070140632;1;"15";"30";"33";"23";"12";"5";"12";15;30;17;6;4;7;5;84
"2547";230440070140633;1;"25";"31";"24";"6";"4";"0";"7";35;30;13;1;1;0;12;92
"2548";230440070140634;1;"12";"18";"11";"3";"0";"0";"5";8;9;5;3;0;0;4;29
"2549";230440070140635;1;"16";"15";"7";"14";"4";"5";"20";25;44;28;19;10;17;7;150
"2550";230440070140636;1;"28";"89";"152";"93";"15";"6";"11";29;69;100;52;9;9;9;277
"2551";230440070140637;1;"36";"60";"49";"20";"14";"11";"23";36;37;23;16;11;7;13;143
"2552";230440070140638;1;"14";"11";"11";"9";"1";"2";"11";25;34;28;15;5;5;6;118
"2553";230440070140639;1;"9";"19";"14";"6";"2";"1";"3";10;5;4;6;2;0;1;28
"2554";230440070140640;1;"34";"79";"56";"31";"16";"10";"24";19;27;20;14;9;11;8;108
"2555";230440070140641;1;"42";"41";"55";"26";"9";"7";"7";17;28;19;4;4;5;6;83
"2556";230440070140642;1;"20";"41";"30";"18";"9";"6";"12";22;13;9;2;0;3;6;55
"2557";230440070140643;1;"42";"47";"53";"22";"13";"4";"23";36;46;27;18;6;9;8;150
"2558";230440070140644;1;"26";"41";"32";"15";"6";"7";"20";34;55;49;18;12;4;17;189
"2559";230440070140645;1;"39";"50";"49";"33";"13";"7";"24";50;36;34;19;9;4;13;165
"2560";230440070140646;1;"25";"24";"30";"11";"2";"1";"16";23;21;18;6;5;3;8;84
"2561";230440070140647;1;"42";"38";"38";"21";"1";"3";"12";22;28;29;7;2;4;10;102
"2562";230440070140648;1;"13";"29";"33";"25";"6";"5";"7";19;22;16;6;4;6;10;83
"2563";230440070140649;1;"17";"12";"16";"8";"0";"2";"5";24;43;28;25;11;12;6;149
"2564";230440070140650;1;"31";"42";"32";"16";"9";"5";"11";12;24;16;6;4;6;8;76
"2565";230440070140651;1;"56";"87";"71";"22";"13";"11";"21";27;33;17;14;8;1;10;110
"2566";230440070140652;1;"17";"20";"19";"11";"2";"2";"18";26;43;38;33;11;6;8;165
"2567";230440070140653;1;"25";"51";"46";"27";"4";"11";"13";13;14;8;5;1;1;13;55
"2568";230440070140654;1;"18";"20";"29";"16";"11";"6";"13";30;29;23;16;9;3;11;121
"2569";230440070140655;1;"21";"27";"31";"18";"7";"11";"7";15;19;23;17;5;8;7;94
"2570";230440070140656;1;"16";"25";"29";"15";"2";"4";"7";28;18;35;23;4;13;7;128
"2571";230440070140657;1;"16";"42";"35";"20";"8";"4";"3";22;24;19;8;3;2;7;85
"2572";230440070140658;1;"23";"28";"41";"20";"4";"1";"6";24;16;23;6;4;4;6;83
"2573";230440070140659;1;"34";"47";"30";"11";"7";"1";"13";32;23;18;9;4;3;26;115
"2574";230440070140660;1;"15";"17";"10";"5";"1";"1";"7";27;23;5;2;0;0;17;74
"2575";230440070140661;1;"63";"41";"17";"7";"0";"0";"11";26;14;5;1;0;0;21;67
"2576";230440070140662;1;"31";"47";"44";"19";"8";"8";"16";31;37;26;11;9;6;12;132
"2577";230440070140663;1;"28";"41";"32";"16";"6";"7";"14";23;26;20;13;3;9;7;101
"2578";230440070140664;1;"16";"35";"31";"17";"6";"6";"7";14;15;16;8;0;1;8;62
"2579";230440070140665;1;"13";"32";"39";"13";"13";"7";"7";43;33;27;18;11;6;10;148
"2580";230440070140666;1;"26";"18";"23";"14";"8";"6";"18";16;12;18;11;6;5;6;74
"2581";230440070140667;1;"22";"33";"41";"13";"8";"10";"10";21;31;28;14;8;5;4;111
"2582";230440070140668;1;"20";"32";"32";"14";"13";"3";"5";25;30;18;11;11;1;9;105
"2583";230440070140669;1;"37";"53";"48";"35";"16";"14";"15";13;16;17;12;2;3;11;74
"2584";230440070140670;1;"27";"32";"35";"21";"9";"13";"29";24;32;15;20;4;8;11;114
"2585";230440070140671;1;"35";"43";"29";"16";"10";"5";"16";18;21;20;6;5;2;8;80
"2586";230440070140672;1;"35";"48";"47";"23";"7";"3";"5";17;17;10;11;3;6;5;69
"2587";230440070140673;1;"8";"9";"14";"8";"3";"3";"1";13;15;10;5;3;2;0;48
"2588";230440070140674;1;"10";"11";"5";"6";"2";"1";"1";6;4;3;3;0;1;3;20
"2589";230440070140675;1;"30";"39";"24";"9";"4";"6";"11";31;29;17;12;5;6;16;116
"2590";230440070140676;1;"34";"42";"45";"19";"7";"2";"16";28;18;13;12;0;3;9;83
"2591";230440070140677;1;"30";"41";"50";"25";"9";"11";"12";15;35;21;14;9;8;15;117
"2592";230440070140678;1;"49";"45";"40";"21";"8";"9";"17";9;9;9;6;7;2;3;45
"2593";230440070140679;1;"20";"27";"21";"9";"4";"4";"19";36;64;50;32;13;10;15;220
"2594";230440070140680;1;"21";"19";"11";"8";"1";"1";"11";8;11;11;5;2;4;5;46
"2595";230440070140681;1;"13";"26";"23";"16";"8";"7";"7";22;23;26;13;6;6;3;99
"2596";230440070140682;1;"22";"23";"21";"17";"6";"2";"13";18;15;9;8;8;4;2;64
"2597";230440070140683;1;"11";"31";"39";"16";"5";"2";"5";20;31;29;16;6;10;9;121
"2598";230440070140684;1;"10";"16";"19";"8";"1";"1";"10";29;30;32;21;6;7;4;129
"2599";230440070140685;1;"22";"38";"32";"17";"5";"7";"6";15;16;8;11;4;3;4;61
"2600";230440070140686;1;"9";"40";"28";"16";"7";"3";"7";12;25;17;12;4;9;4;83
"2601";230440070140687;1;"35";"60";"46";"27";"12";"6";"8";11;15;13;5;9;3;7;63
"2602";230440070140688;1;"30";"27";"25";"17";"7";"6";"28";11;17;14;14;6;7;9;78
"2603";230440070140689;1;"24";"42";"39";"14";"2";"4";"18";18;10;9;1;1;3;8;50
"2604";230440070140690;1;"40";"30";"17";"5";"0";"0";"11";19;21;10;5;1;0;13;69
"2605";230440070140691;1;"20";"24";"34";"11";"5";"11";"13";8;9;6;4;2;2;3;34
"2606";230440070140692;1;"18";"35";"28";"15";"8";"4";"4";22;11;10;8;6;3;5;65
"2607";230440070140693;1;"17";"32";"34";"15";"6";"4";"5";24;23;7;6;5;8;10;83
"2608";230440070140695;1;"42";"38";"16";"5";"0";"0";"16";37;14;5;1;0;0;11;68
"2609";230440070140696;1;"58";"46";"23";"3";"2";"0";"11";53;28;10;3;0;1;30;125
"2610";230440070140697;1;"54";"32";"14";"3";"0";"0";"11";32;12;13;2;0;0;12;71
"2611";230440070140698;1;"13";"33";"34";"25";"5";"3";"7";24;24;31;9;7;3;7;105
"2612";230440070140699;1;"27";"40";"48";"17";"4";"8";"6";24;33;12;13;5;3;2;92
"2613";230440070140700;1;"17";"32";"29";"14";"11";"4";"11";28;33;44;18;6;8;8;145
"2614";230440070140701;1;"30";"47";"46";"12";"5";"1";"11";15;14;12;2;2;3;4;52
"2615";230440070140702;1;"20";"50";"33";"21";"4";"0";"11";13;19;20;9;2;1;5;69
"2616";230440070140704;1;"37";"56";"62";"24";"3";"4";"10";35;30;28;10;4;2;7;116
"2617";230440070140705;1;"23";"46";"71";"30";"4";"5";"11";22;26;31;6;3;6;4;98
"2618";230440070140706;1;"22";"33";"31";"15";"6";"4";"13";10;14;9;8;2;1;14;58
"2619";230440070140707;1;"30";"31";"26";"8";"5";"3";"15";16;14;8;3;4;6;11;62
"2620";230440070140708;1;"42";"51";"29";"17";"5";"3";"5";10;16;7;4;0;1;6;44
"2621";230440070140717;1;"18";"32";"32";"21";"6";"5";"21";21;23;21;15;9;10;5;104
"2622";230440075130001;1;"18";"17";"15";"6";"1";"7";"7";41;50;46;21;17;13;8;196
"2623";230440075130002;1;"32";"57";"34";"22";"12";"8";"16";49;47;31;12;10;10;26;185
"2624";230440075130003;1;"8";"8";"11";"3";"5";"1";"0";9;12;8;5;3;0;6;43
"2625";230440075130004;1;"12";"15";"5";"6";"5";"0";"11";24;21;29;19;4;6;8;111
"2626";230440075130005;1;"23";"45";"37";"23";"7";"2";"14";27;26;19;9;4;6;19;110
"2627";230440075130006;1;"26";"29";"27";"5";"5";"5";"17";56;49;40;24;10;7;14;200
"2628";230440075130007;1;"19";"35";"24";"12";"8";"5";"14";40;40;31;13;4;2;20;150
"2629";230440075130008;1;"11";"17";"10";"8";"2";"2";"5";20;23;14;9;3;3;14;86
"2630";230440075130009;1;"24";"24";"13";"10";"3";"2";"6";34;33;19;12;5;6;13;122
"2631";230440075130010;1;"22";"22";"23";"6";"5";"3";"8";44;33;25;16;5;3;19;145
"2632";230440075130011;1;"23";"46";"42";"21";"12";"6";"15";32;31;15;21;7;8;18;132
"2633";230440075130012;1;"43";"37";"48";"28";"11";"7";"23";31;25;16;14;12;9;21;128
"2634";230440075130013;1;"24";"31";"22";"17";"5";"6";"10";21;22;15;7;6;6;6;83
"2635";230440075130014;1;"57";"63";"70";"32";"13";"20";"17";29;32;21;11;8;6;14;121
"2636";230440075130015;1;"15";"19";"29";"9";"2";"4";"6";33;37;44;11;13;8;7;153
"2637";230440075130016;1;"17";"21";"14";"14";"11";"8";"24";45;42;35;30;9;16;11;188
"2638";230440075130018;1;"41";"65";"73";"32";"12";"14";"13";40;30;43;31;9;13;19;185
"2639";230440075130019;1;"3";"6";"6";"4";"3";"3";"7";15;12;11;7;5;5;2;57
"2640";230440075130020;1;"14";"19";"46";"8";"10";"0";"2";0;0;1;1;0;0;0;2
"2641";230440075130021;1;"4";"7";"7";"3";"2";"4";"8";2;8;6;3;1;0;3;23
"2642";230440075130023;1;"19";"22";"18";"10";"4";"0";"3";13;7;13;3;3;5;6;50
"2643";230440075130024;1;"23";"38";"40";"16";"7";"8";"16";29;36;28;11;3;5;7;119
"2644";230440075130025;1;"24";"28";"12";"9";"7";"0";"21";36;36;32;15;11;10;14;154
"2645";230440075130026;1;"32";"44";"39";"21";"14";"12";"17";30;26;27;12;5;7;16;123
"2646";230440075130027;1;"20";"40";"34";"11";"8";"10";"20";18;25;11;10;4;8;9;85
"2647";230440075130028;1;"30";"50";"38";"21";"11";"9";"7";29;28;17;14;9;6;9;112
"2648";230440075130029;1;"12";"30";"22";"7";"6";"4";"14";28;29;26;14;6;5;7;115
"2649";230440075130030;1;"37";"21";"21";"12";"5";"3";"9";22;17;12;8;5;6;8;78
"2650";230440075130031;1;"12";"11";"19";"7";"3";"2";"2";27;17;29;10;8;7;6;104
"2651";230440075130032;1;"28";"42";"36";"24";"11";"11";"14";36;26;31;22;12;7;7;141
"2652";230440075130033;1;"42";"61";"73";"26";"14";"19";"11";37;34;26;15;9;11;20;152
"2653";230440075130034;1;"29";"47";"48";"19";"10";"4";"21";28;23;26;8;4;2;9;100
"2654";230440075130035;1;"20";"44";"42";"17";"12";"9";"21";25;27;37;15;8;5;13;130
"2655";230440075130036;1;"33";"72";"50";"31";"7";"12";"38";29;57;34;27;16;8;13;184
"2656";230440075130037;1;"23";"38";"35";"26";"6";"4";"8";34;38;20;19;4;8;24;147
"2657";230440075130038;1;"39";"50";"50";"32";"17";"7";"7";20;17;12;12;4;5;16;86
"2658";230440075130039;1;"8";"12";"12";"6";"2";"3";"9";12;17;17;6;1;4;6;63
"2659";230440075130040;1;"10";"15";"15";"11";"5";"4";"7";6;11;13;8;8;1;1;48
"2660";230440075130041;1;"25";"45";"47";"19";"8";"7";"15";31;38;25;16;12;6;12;140
"2661";230440075130042;1;"20";"34";"36";"17";"6";"9";"20";24;29;23;23;9;6;11;125
"2662";230440075130043;1;"27";"40";"41";"20";"8";"10";"11";39;34;26;16;10;6;14;145
"2663";230440075130044;1;"61";"69";"60";"34";"9";"11";"20";21;20;20;3;2;5;15;86
"2664";230440075130045;1;"16";"41";"34";"23";"3";"3";"1";11;16;18;3;3;2;5;58
"2665";230440075130046;1;"26";"27";"41";"19";"10";"3";"4";10;14;11;11;1;0;5;52
"2666";230440075130047;1;"39";"46";"31";"24";"8";"6";"22";44;46;37;14;19;6;12;178
"2667";230440075130048;1;"28";"31";"9";"1";"0";"0";"19";49;40;19;6;1;3;20;138
"2668";230440075130049;1;"38";"48";"47";"27";"14";"2";"25";31;33;19;7;5;3;19;117
"2669";230440075130050;1;"36";"47";"46";"18";"5";"8";"17";36;35;28;6;10;10;18;143
"2670";230440075130051;1;"21";"31";"39";"24";"6";"3";"22";31;32;19;21;7;7;23;140
"2671";230440075130052;1;"35";"53";"48";"25";"8";"12";"30";43;33;29;14;13;8;19;159
"2672";230440075130053;1;"79";"83";"61";"21";"12";"6";"28";55;38;18;14;7;6;25;163
"2673";230440075130054;1;"31";"43";"48";"26";"8";"3";"10";42;40;24;11;6;3;24;150
"2674";230440075130055;1;"61";"84";"59";"23";"0";"4";"19";59;29;16;12;4;4;25;149
"2675";230440075130056;1;"12";"11";"6";"1";"0";"0";"4";12;8;1;1;0;1;6;29
"2676";230440075130057;1;"34";"54";"48";"24";"9";"7";"8";29;32;24;6;7;4;8;110
"2677";230440075130058;1;"18";"37";"29";"17";"2";"5";"13";30;27;16;7;4;5;9;98
"2678";230440075130059;1;"16";"59";"48";"22";"13";"6";"6";18;21;10;10;2;1;8;70
"2679";230440075130060;1;"5";"9";"17";"8";"3";"4";"4";16;13;12;3;8;6;4;62
"2680";230440075130061;1;"22";"32";"28";"18";"2";"3";"10";36;43;34;10;5;7;18;153
"2681";230440075130062;1;"3";"15";"10";"4";"1";"3";"2";9;11;6;2;0;1;1;30
"2682";230440075130063;1;"3";"3";"4";"1";"0";"0";"3";1;2;0;0;0;1;4;8
"2683";230440075130064;1;"29";"38";"23";"15";"7";"10";"14";18;25;12;12;4;1;13;85
"2684";230440075130065;1;"27";"45";"46";"29";"12";"6";"15";24;26;13;8;4;2;12;89
"2685";230440075130066;1;"21";"31";"24";"17";"7";"6";"5";24;12;12;11;5;5;10;79
"2686";230440075130067;1;"17";"45";"27";"19";"10";"4";"13";20;26;13;6;1;4;11;81
"2687";230440075130068;1;"23";"16";"14";"9";"7";"4";"21";34;24;22;10;5;8;16;119
"2688";230440075130069;1;"56";"46";"49";"17";"12";"3";"22";44;40;12;13;5;5;30;149
"2689";230440075130070;1;"20";"19";"29";"17";"5";"6";"10";13;18;16;8;4;6;13;78
"2690";230440075130071;1;"15";"14";"17";"16";"7";"3";"8";12;16;7;6;2;1;12;56
"2691";230440075130072;1;"34";"45";"41";"35";"10";"6";"11";36;39;16;10;7;2;12;122
"2692";230440075130073;1;"28";"27";"31";"17";"5";"9";"11";32;24;19;12;6;8;15;116
"2693";230440075130074;1;"32";"52";"36";"18";"9";"7";"12";25;19;12;1;6;3;29;95
"2694";230440075130075;1;"10";"12";"10";"8";"5";"3";"9";13;15;12;13;5;8;4;70
"2695";230440075130076;1;"15";"28";"24";"12";"6";"7";"2";10;16;9;8;4;2;11;60
"2696";230440075130077;1;"28";"34";"47";"16";"4";"2";"12";49;40;17;10;4;7;11;138
"2697";230440075130078;1;"31";"43";"49";"20";"9";"5";"18";54;40;30;14;5;5;16;164
"2698";230440075130079;1;"28";"47";"60";"15";"7";"6";"10";51;42;19;10;4;2;14;142
"2699";230440075130080;1;"15";"45";"41";"17";"8";"3";"9";18;37;18;13;10;12;14;122
"2700";230440075130081;1;"25";"41";"33";"25";"6";"6";"4";21;35;16;11;6;3;16;108
"2701";230440075130082;1;"28";"26";"19";"12";"2";"3";"13";41;18;14;11;2;3;16;105
"2702";230440075130083;1;"16";"29";"24";"14";"6";"2";"14";18;15;19;11;1;9;10;83
"2703";230440075130084;1;"9";"26";"24";"13";"2";"7";"13";21;24;19;8;6;3;6;87
"2704";230440075130085;1;"12";"26";"14";"11";"1";"2";"5";17;15;15;3;3;2;7;62
"2705";230440075130086;1;"23";"25";"26";"8";"2";"1";"32";59;42;38;15;7;7;20;188
"2706";230440075130087;1;"5";"16";"15";"6";"3";"0";"5";15;20;7;5;2;0;7;56
"2707";230440075130088;1;"59";"54";"47";"16";"8";"10";"25";39;42;26;16;0;7;28;158
"2708";230440075130089;1;"0";"2";"1";"0";"0";"0";"0";0;2;0;0;0;0;0;2
"2709";230440075130090;1;"30";"33";"37";"13";"5";"1";"21";30;36;26;10;4;7;20;133
"2710";230440075130091;1;"13";"22";"14";"10";"3";"0";"7";14;28;29;14;2;2;7;96
"2711";230440075130092;1;"20";"23";"27";"18";"7";"8";"8";17;17;19;16;5;9;13;96
"2712";230440075130093;1;"25";"40";"22";"14";"4";"4";"12";32;16;18;9;5;5;9;94
"2713";230440075130094;1;"49";"78";"63";"40";"13";"11";"31";56;55;54;26;9;9;36;245
"2714";230440075130095;1;"26";"58";"49";"25";"6";"2";"17";76;69;48;20;8;2;24;247
"2715";230440075130096;1;"9";"36";"26";"18";"8";"5";"6";20;15;12;10;7;8;9;81
"2716";230440075130097;1;"28";"39";"50";"21";"9";"8";"7";17;27;21;9;5;3;13;95
"2717";230440075130099;1;"23";"44";"56";"21";"11";"6";"10";31;38;26;10;10;7;8;130
"2718";230440075130100;1;"15";"19";"13";"10";"2";"7";"14";18;33;16;11;11;2;7;98
"2719";230440075130101;1;"21";"43";"34";"20";"5";"8";"17";28;37;16;14;4;6;7;112
"2720";230440075130102;1;"9";"18";"12";"13";"3";"2";"9";23;16;17;4;6;8;11;85
"2721";230440075130103;1;"4";"14";"22";"19";"4";"5";"15";20;15;9;1;4;3;3;55
"2722";230440075130104;1;"37";"50";"43";"25";"9";"8";"10";29;28;27;4;2;6;10;106
"2723";230440075130105;1;"23";"36";"38";"19";"9";"7";"16";35;31;29;16;8;5;19;143
"2724";230440075130106;1;"32";"44";"40";"24";"10";"4";"11";39;47;28;10;3;5;15;147
"2725";230440075130107;1;"21";"30";"31";"13";"4";"5";"11";19;22;18;13;6;4;13;95
"2726";230440075130108;1;"17";"39";"33";"8";"3";"2";"15";31;29;23;16;4;5;13;121
"2727";230440075130109;1;"12";"25";"27";"15";"3";"9";"8";15;18;15;8;1;5;9;71
"2728";230440075130110;1;"24";"33";"26";"17";"5";"5";"9";13;20;11;7;0;3;13;67
"2729";230440075130111;1;"55";"57";"48";"21";"13";"5";"23";35;40;24;10;5;6;22;142
"2730";230440075130112;1;"18";"34";"29";"16";"6";"5";"13";15;20;15;9;4;10;9;82
"2731";230440075130113;1;"9";"15";"3";"8";"3";"1";"13";20;33;25;11;6;2;5;102
"2732";230440075130114;1;"31";"41";"32";"14";"3";"13";"8";11;12;13;1;3;2;8;50
"2733";230440075130115;1;"30";"33";"30";"10";"5";"4";"15";34;21;26;11;4;6;12;114
"2734";230440075130116;1;"24";"32";"37";"13";"7";"5";"2";27;28;14;10;5;8;10;102
"2735";230440075130117;1;"7";"15";"16";"5";"5";"2";"9";24;41;39;19;4;12;11;150
"2736";230440075130118;1;"28";"48";"32";"24";"5";"7";"5";43;32;43;17;9;7;14;165
"2737";230440075130119;1;"12";"20";"15";"5";"2";"3";"8";36;30;27;17;4;2;15;131
"2738";230440075130120;1;"22";"19";"36";"7";"4";"4";"7";27;18;15;6;11;9;13;99
"2739";230440075130121;1;"19";"35";"35";"24";"3";"6";"8";32;16;19;6;1;4;21;99
"2740";230440075130122;1;"18";"32";"18";"13";"8";"4";"6";18;14;16;6;5;3;12;74
"2741";230440075130123;1;"26";"38";"45";"12";"8";"10";"15";24;29;24;7;6;8;18;116
"2742";230440075130124;1;"29";"37";"33";"10";"6";"2";"19";18;12;18;10;5;3;10;76
"2743";230440075130125;1;"18";"22";"27";"18";"4";"6";"15";22;18;15;16;5;5;11;92
"2744";230440075130126;1;"27";"40";"34";"13";"6";"2";"4";15;16;23;9;6;5;10;84
"2745";230440075130127;1;"25";"30";"25";"6";"4";"0";"15";29;22;12;4;1;1;18;87
"2746";230440075130128;1;"41";"71";"57";"25";"15";"9";"17";40;28;28;10;2;11;8;127
"2747";230440075130129;1;"16";"22";"26";"13";"6";"5";"1";20;16;9;7;5;7;5;69
"2748";230440075130130;1;"20";"45";"30";"7";"2";"1";"15";26;25;10;7;5;2;9;84
"2749";230440075130131;1;"22";"34";"29";"14";"4";"6";"8";20;31;13;10;7;5;18;104
"2750";230440075130132;1;"21";"20";"38";"18";"4";"2";"8";14;22;17;9;1;7;15;85
"2751";230440075130133;1;"12";"13";"7";"4";"3";"2";"5";19;17;22;8;8;7;7;88
"2752";230440075130134;1;"17";"16";"11";"6";"5";"1";"5";23;27;19;10;6;4;12;101
"2753";230440075130135;1;"15";"26";"29";"17";"4";"2";"10";27;22;15;11;5;5;6;91
"2754";230440075130136;1;"16";"21";"30";"17";"4";"7";"9";13;14;7;7;4;8;11;64
"2755";230440075130137;1;"38";"42";"27";"22";"6";"9";"13";38;40;31;28;9;10;11;167
"2756";230440075130138;1;"28";"36";"38";"16";"9";"8";"13";35;37;27;13;11;5;9;137
"2757";230440075130139;1;"26";"38";"33";"21";"6";"6";"6";29;25;23;15;11;10;7;120
"2758";230440075130140;1;"24";"51";"32";"16";"4";"7";"14";27;29;21;8;5;4;15;109
"2759";230440075130141;1;"37";"44";"44";"19";"8";"10";"28";34;36;21;20;10;6;23;150
"2760";230440075130142;1;"20";"33";"46";"18";"7";"10";"15";41;24;13;5;9;5;14;111
"2761";230440075130143;1;"25";"37";"47";"13";"8";"8";"14";23;41;40;9;10;16;9;148
"2762";230440075130144;1;"18";"24";"20";"15";"5";"7";"16";37;38;28;20;9;18;9;159
"2763";230440075130145;1;"27";"28";"19";"13";"8";"1";"6";34;34;19;20;9;5;9;130
"2764";230440075130146;1;"26";"26";"51";"23";"11";"14";"12";12;25;25;9;6;12;5;94
"2765";230440075130147;1;"20";"28";"29";"14";"2";"3";"6";16;13;14;6;8;6;11;74
"2766";230440075130148;1;"25";"31";"28";"17";"7";"4";"17";38;41;24;9;6;5;20;143
"2767";230440075130149;1;"30";"31";"29";"16";"5";"5";"13";20;30;21;13;4;2;11;101
"2768";230440075130150;1;"20";"38";"22";"16";"8";"1";"15";22;20;23;12;8;3;15;103
"2769";230440075130151;1;"27";"22";"26";"15";"6";"3";"10";14;19;19;7;5;4;7;75
"2770";230440075130152;1;"8";"10";"12";"10";"2";"1";"6";15;6;9;5;2;3;7;47
"2771";230440075130153;1;"36";"34";"28";"13";"7";"7";"14";32;23;22;7;5;7;11;107
"2772";230440075130154;1;"19";"21";"22";"14";"4";"1";"5";23;30;16;8;3;5;9;94
"2773";230440075130155;1;"42";"43";"30";"9";"4";"7";"13";26;26;22;16;4;8;17;119
"2774";230440075130156;1;"10";"21";"21";"5";"3";"3";"3";30;28;21;10;5;4;7;105
"2775";230440075130157;1;"56";"31";"20";"11";"5";"3";"18";29;20;15;10;6;5;15;100
"2776";230440075130158;1;"24";"31";"61";"24";"12";"5";"7";25;28;42;22;9;12;8;146
"2777";230440075130159;1;"18";"18";"15";"8";"8";"5";"1";9;10;8;7;3;7;7;51
"2778";230440075130160;1;"14";"21";"24";"8";"5";"1";"14";27;22;14;8;4;7;7;89
"2779";230440075130161;1;"34";"53";"49";"30";"13";"14";"17";33;30;21;12;9;13;13;131
"2780";230440075130162;1;"27";"25";"32";"10";"4";"12";"13";24;41;36;28;14;19;11;173
"2781";230440075130163;1;"42";"43";"44";"16";"2";"2";"23";52;31;38;15;7;2;25;170
"2782";230440075130164;1;"44";"41";"37";"14";"5";"4";"18";26;15;6;7;9;4;16;83
"2783";230440075130165;1;"32";"51";"42";"17";"7";"2";"16";40;37;20;13;7;6;17;140
"2784";230440075130166;1;"32";"29";"41";"20";"6";"2";"16";36;35;27;8;14;12;19;151
"2785";230440075130167;1;"16";"13";"16";"9";"3";"2";"5";19;11;4;3;2;0;9;48
"2786";230440075130168;1;"17";"26";"32";"12";"6";"5";"12";29;25;15;5;3;4;17;98
"2787";230440075130169;1;"25";"30";"28";"16";"10";"3";"5";32;32;22;15;4;4;16;125
"2788";230440075130170;1;"31";"36";"28";"15";"8";"3";"15";26;38;24;14;8;8;18;136
